product_id,sku
17090,57069
15618,5709
9183,57101
10214,57101
9062,57102
10293,57105
15645,57133
9111,57144
11685,57148
17146,57148
11645,57154
8539,57155
16810,57178
8602,57184
16583,57185
8595,57194
18339,57206
8122,57208
16006,57208
15686,57243
18448,57252
16223,57267
8585,57268
9069,57274
11890,57275
17069,57275
8272,57276
16213,57286
17259,57295
17301,57295
17658,57295
8575,57303
5983,57318
9953,57318
11866,57331
17087,57331
15030,57348
8843,57350
14173,57353
5969,57359
9946,57359
5960,57370
9942,57370
18416,57382
18611,57382
8642,57402
13476,57432
15939,57433
16012,57433
8541,57446
8773,57460
15732,57464
15834,57464
17775,57481
17267,57495
17305,57495
13489,57496
16224,57498
14169,57502
17127,57502
8623,57535
8665,57549
9099,57569
8634,57571
9080,57574
14191,57584
8126,57586
17007,57603
9175,57604
15476,57604
13485,57609
16957,57630
18443,57630
7562,57639
16039,57639
17867,57648
16588,57650
17264,57660
17303,57660
9068,57661
9104,57664
11566,57665
11987,57666
9180,57671
15477,57671
8614,57687
14171,57688
13484,57694
8618,57697
9115,57701
11749,57707
16011,57707
11640,57709
8276,57730
17102,57730
15648,57735
13477,57738
9095,57742
8537,57748
17266,57753
17306,57753
11870,57778
13475,57779
17874,57795
16318,57801
8648,57819
15283,57833
15683,57833
17803,57841
15852,57853
5987,57859
16389,57859
9098,57871
16034,57871
11876,57877
17077,57877
8645,57887
17876,57891
16933,57904
17812,57919
9172,57950
10209,57950
8683,57959
9100,57969
16033,57969
11571,57974
17262,57984
17302,57984
5016,58000
15551,58000
3880,58001
10607,58001
5017,58002
5018,58003
10693,58003
5021,58004
5026,58005
5027,58006
5028,58007
5029,58008
5030,58009
5031,58010
5032,58011
5033,58012
5034,58013
5035,58014
5036,58015
5037,58016
5038,58017
5039,58018
5040,58019
5041,58020
5042,58021
5043,58022
5044,58023
5045,58024
5046,58025
5047,58026
5048,58027
5049,58028
5050,58029
5051,58030
5052,58031
5053,58032
5054,58033
5055,58034
5056,58035
5057,58036
17115,58036
4451,58037
17118,58037
5058,58039
5059,58040
5060,58041
17114,58041
5061,58042
5062,58043
5063,58044
5064,58045
5073,58046
4136,58047
17121,58047
5074,58048
5075,58049
5076,58050
5077,58051
5078,58052
5079,58053
5080,58054
5081,58055
5082,58056
5083,58057
5084,58058
5085,58059
5086,58060
5105,58061
5108,58062
5109,58063
5135,58064
5136,58065
5137,58066
5138,58067
5139,58068
5140,58069
5143,58070
5144,58071
5145,58072
5146,58073
5184,58074
5185,58075
5187,58076
5188,58077
5189,58078
5190,58079
5194,58080
5197,58081
5198,58082
5199,58083
5200,58084
5201,58085
5202,58086
5203,58087
7880,58088
8028,58089
8031,58090
10254,58091
8633,58092
10256,58099
17869,58102
5973,58103
9950,58103
8554,58104
15637,58105
18420,58120
8597,58121
9090,58128
17770,58137
15281,58139
15677,58139
17881,58145
10255,58147
16698,58157
11735,58158
9079,58171
11647,58182
15317,58190
9112,58193
15221,58203
8124,58210
16004,58210
16817,58221
8528,58222
9088,58224
16944,58227
18442,58227
15644,58235
8129,58265
15560,58275
16319,58278
15280,58293
15978,58293
16144,58357
17057,58357
8266,58359
8672,58372
16693,58397
15737,58417
11737,58418
17780,58420
8264,58426
17062,58426
11649,58452
10286,58466
9167,58469
16068,58469
5970,58470
9947,58470
8569,58476
17866,58480
8581,58489
10291,58490
17857,58499
9077,58511
5978,58523
11637,58527
14180,58528
8549,58531
15121,58536
11736,58538
8656,58549
15271,58553
11849,58585
16692,58588
14195,58589
15236,58591
13488,58595
8586,58596
8659,58603
16939,58605
16937,58629
18432,58629
8128,58639
15565,58645
13481,58660
15650,58662
12387,58675
15126,58681
16208,58693
8562,58698
8616,58704
8646,58710
15882,58721
16145,58723
17056,58723
5979,58729
16031,58729
8669,58737
8165,58740
8661,58744
11938,58747
15563,58748
16316,58759
12027,58762
12028,58763
14206,58812
10257,58822
8525,58833
16584,58836
17965,58836
5966,58840
9944,58840
14192,58842
8579,58863
8668,58867
14887,58873
15470,58873
15295,58878
16020,58878
15041,58912
8662,58916
16320,58919
14186,58920
10289,58926
8582,58955
8625,58965
17782,58973
17875,58978
12383,58979
14684,58983
9071,58985
5980,58987
16032,58987
14687,58988
10317,58991
10318,58992
17454,58992
8594,58994
8163,58996
10275,58998
17014,59000
16689,59010
8599,59011
18418,59013
15289,59021
16018,59021
16943,59023
18338,59025
11665,59026
11869,59043
16940,59047
18444,59047
9081,59055
16697,59073
14924,59123
15027,59124
16954,59144
18438,59144
14201,59149
11656,59158
17152,59158
11671,59159
17157,59159
16955,59181
15310,59191
8560,59195
12249,59198
9075,59206
14246,59224
10300,59227
16250,59235
13483,59236
17166,59238
17430,59238
11905,59239
16221,59270
8571,59285
14798,59292
11932,59315
8548,59316
9106,59326
17870,59331
8630,59346
17015,59347
17813,59351
17964,59351
8667,59353
15646,59359
8530,59379
12388,59382
11885,59386
11936,59388
8125,59391
16001,59391
17858,59396
16941,59412
17781,59416
8663,59418
8699,59427
8851,59428
8850,59429
8852,59430
8877,59431
8878,59432
8879,59433
8880,59434
15318,59445
15562,59447
10297,59451
11641,59455
11040,59457
15558,59457
13472,59460
10263,59478
8617,59483
17006,59488
5961,59490
15482,59490
8280,59495
8170,59496
15035,59507
9109,59530
16138,59533
11867,59540
17085,59540
15849,59567
16945,59579
8162,59590
11728,59604
17878,59606
14200,59621
15855,59633
15851,59634
14145,59644
17133,59644
14172,59660
11651,59661
17148,59661
15685,59665
17125,59665
12360,59676
12362,59676
11745,59680
16673,59680
9076,59686
8551,59700
11660,59701
17154,59701
8622,59703
11934,59707
8607,59718
10267,59721
16696,59724
8555,59729
16308,59738
16999,59740
11730,59744
16010,59744
8166,59746
8524,59749
8262,59758
14889,59763
15654,59763
15294,59766
16022,59766
15028,59777
10290,59787
14414,59791
12961,59798
8522,59812
14677,59818
15292,59832
16024,59832
15120,59833
8534,59834
11036,59835
15754,59835
8535,59842
8119,59871
16000,59871
8600,59873
17865,59879
12382,59889
16214,59892
17879,59902
8557,59903
11865,59906
17086,59906
8613,59909
11826,59910
14131,59921
14132,59922
8596,59942
17872,59957
8271,59964
17109,59964
15856,59969
16968,59974
9181,59977
16066,59977
17859,59979
2928,60001
2926,60002
2930,60003
2927,60004
2925,60005
2929,60006
2949,60007
2950,60008
2951,60009
2952,60010
9655,60010
2953,60011
2954,60012
3081,60013
14552,60013
3080,60014
14447,60014
3082,60015
14555,60015
3063,60016
10577,60016
3064,60017
3068,60018
3069,60019
3161,60020
3182,60021
3184,60022
6090,60023
3186,60024
3187,60025
3188,60026
3185,60027
3206,60028
3207,60029
3208,60030
3209,60031
3210,60032
3211,60033
3212,60034
3213,60035
16049,60035
3214,60036
3215,60037
3216,60038
3302,60039
3303,60040
3309,60041
3340,60042
3341,60043
3342,60044
3343,60045
3345,60046
10585,60046
7882,60047
7883,60048
3390,60049
3391,60050
3392,60051
3393,60052
3394,60053
3396,60054
3399,60055
3397,60056
3395,60057
3423,60058
9710,60058
3432,60059
3475,60060
3477,60061
3476,60062
3471,60063
3472,60064
3473,60065
3474,60066
3523,60067
3520,60068
3531,60069
6943,60070
10070,60070
3530,60071
7885,60072
3529,60073
3534,60074
3521,60075
3526,60076
3532,60077
3535,60078
3528,60079
3533,60080
3527,60081
3522,60082
3491,60083
3492,60084
3493,60085
3494,60086
3860,60087
7925,60088
13191,60089
3499,60090
3205,60091
3202,60092
3204,60093
3203,60094
1404,60095
10493,60095
1492,60096
1502,60097
10500,60097
1512,60098
1515,60099
3567,60100
3568,60101
17972,60101
3566,60102
1526,60103
1517,60104
3928,60105
3867,60107
3866,60108
3893,60109
4071,60111
9768,60111
4072,60112
9769,60112
5286,60113
9867,60113
4073,60114
4212,60115
4208,60116
4214,60117
4206,60118
4211,60119
4213,60120
4209,60121
4205,60122
4210,60123
4215,60124
4216,60125
4219,60126
4217,60127
4218,60128
4207,60129
4371,60130
18775,60130
4372,60131
9798,60131
4376,60132
4377,60133
4378,60134
4379,60135
4382,60136
4383,60137
4384,60138
4385,60139
4386,60140
4545,60141
10651,60141
4546,60142
9806,60142
4547,60143
9807,60143
4549,60144
4550,60145
5295,60146
5442,60147
9921,60147
5444,60148
10715,60148
5447,60149
5772,60150
5773,60151
5774,60152
5775,60153
5777,60154
9042,60155
16239,60155
9055,60156
11190,60157
11607,60158
12331,60161
14152,60162
15325,60163
13581,60167
8008,60168
10906,60172
10983,60172
16417,60173
14586,60176
15105,60176
6033,60178
11539,60178
16435,60179
13145,60181
14550,60181
18717,60183
18042,60184
15436,60185
15302,60186
13227,60191
14942,60195
6129,60199
294,602
6136,60200
7886,60201
14440,60201
12500,60202
7682,60207
18376,60207
14720,60213
7721,60215
10879,60215
7983,60216
15910,60217
7709,60221
7995,60222
11339,60224
13591,60225
7840,60226
10136,60226
12302,60227
18613,60227
12282,60228
14490,60228
9211,60230
7311,60231
10239,60231
12482,60232
12483,60232
12496,60233
12497,60233
15443,60235
16824,60239
18565,60239
5860,60242
12431,60245
16991,60245
12256,60246
12534,60246
8848,60247
5733,60249
16348,60249
11445,60255
17424,60255
18384,60257
7494,60258
7863,60260
12957,60261
14802,60261
8449,60267
15401,60268
6086,60269
14421,60269
15402,60271
12706,60272
14931,60275
7714,60277
12457,60279
12551,60279
13698,60280
13862,60280
7678,60285
10127,60285
14832,60288
16681,60290
18053,60299
12209,60300
15718,60302
15970,60302
6145,60304
17237,60305
17240,60305
6292,60306
13580,60309
8920,60310
13329,60312
7747,60315
12409,60316
7596,60321
8800,60322
10195,60322
12708,60333
15452,60336
13612,60337
15937,60338
17053,60340
13236,60343
8244,60344
8330,60345
10168,60345
12851,60354
13582,60355
13137,60356
7737,60358
17463,60360
13140,60361
14548,60361
7705,60370
10876,60370
8013,60371
8014,60372
8342,60377
16649,60377
14785,60379
5827,60380
6290,60384
13341,60386
15438,60388
15384,60389
8789,60391
17883,60391
12939,60392
11172,60394
14792,60398
13683,60400
7227,60409
12907,60411
8183,60412
5874,60413
11325,60415
6498,60417
13685,60426
7319,60427
10862,60427
6054,60430
15451,60433
15329,60440
15439,60441
13603,60443
14166,60444
11181,60445
11345,60445
8774,60446
6313,60448
17247,60448
12811,60451
16176,60455
17255,60455
16875,60456
17451,60456
18535,60459
12290,60460
16155,60460
8750,60461
14620,60464
14659,60465
14821,60465
13552,60466
12655,60467
14535,60467
11486,60469
11468,60472
11544,60472
14148,60475
15425,60476
7702,60478
12100,60479
5848,60481
13602,60483
11921,60484
13210,60485
13695,60486
14788,60491
18392,60495
13357,60498
14522,60498
13316,60500
278,60502
279,60504
280,60506
7695,60507
281,60508
9338,60508
7861,60509
282,60510
9339,60510
283,60512
341,60513
5789,60514
414,60516
415,60517
9353,60517
14831,60519
17270,60520
6311,60521
14633,60522
17271,60523
12819,60524
17843,60524
7433,60526
16396,60529
12802,60530
6036,60532
11537,60532
12212,60535
14662,60536
7745,60538
5834,60539
15700,60540
18568,60540
14940,60542
8744,60546
10949,60547
6519,60548
14932,60551
14669,60552
14851,60554
17211,60556
17225,60556
13600,60557
11443,60563
7835,60565
12101,60568
12470,60569
10947,60571
8736,60572
8398,60574
12095,60576
12104,60576
17723,60577
14922,60579
12278,60585
14482,60585
16680,60586
7623,60589
7230,60592
15369,60593
12316,60597
6112,60598
9960,60598
13165,60600
13815,60600
8305,60605
15241,60605
9194,60606
18559,60606
12837,60613
15981,60613
14771,60617
15122,60620
14670,60624
13193,60625
5845,60632
12286,60633
12528,60633
6114,60634
15972,60634
15892,60635
17010,60637
17950,60645
13666,60646
17469,60647
14174,60648
12198,60656
12203,60656
15689,60657
15747,60657
13271,60659
8723,60664
14523,60664
6464,60668
10303,60669
12479,60669
16465,60673
13538,60676
18035,60678
15175,60680
7042,60685
14918,60686
10973,60690
13359,60694
14591,60696
15104,60696
16918,60698
7318,60700
10861,60700
16361,60703
12812,60705
5842,60706
17558,60706
12962,60707
16856,60709
18586,60709
13346,60711
16380,60712
13547,60713
8721,60714
9189,60718
17947,60720
11104,60721
6113,60726
9961,60726
18672,60727
5748,60734
18071,60736
15363,60738
13135,60740
12299,60741
14843,60741
18464,60748
18472,60748
12905,60750
7660,60752
14743,60753
12317,60755
8298,60761
7396,60763
17026,60763
11340,60767
6046,60774
13814,60774
12441,60777
11013,60778
17977,60778
11331,60781
11301,60782
7999,60787
16189,60788
15176,60791
13208,60793
18061,60794
18357,60794
5824,60797
10763,60797
17913,60798
17920,60798
7685,60799
10867,60799
18671,60803
16914,60804
8933,60805
12274,60808
12730,60808
5850,60810
7099,60814
7106,60815
16567,60815
7107,60816
7108,60817
7109,60818
7044,60819
7220,60820
7222,60821
7240,60822
14629,60827
8479,60830
15300,60831
6332,60833
12826,60839
17730,60842
18603,60842
10328,60850
16360,60853
7237,60854
12651,60857
16850,60858
8688,60861
12442,60862
16181,60867
18614,60867
5749,60869
15442,60870
12820,60872
17447,60872
12272,60876
12664,60876
15673,60880
13319,60882
14628,60885
16570,60885
13264,60886
14396,60886
16128,60890
16218,60890
15364,60893
10333,60894
8059,60895
16167,60897
18702,60897
16160,60898
16196,60898
15920,60899
5854,60900
11163,60903
13269,60911
15275,60913
8295,60914
18570,60914
6503,60917
14217,60920
11120,60924
8923,60926
7279,60927
14378,60933
8182,60935
6031,60942
10778,60942
11033,60943
7047,60946
12468,60947
13706,60949
7582,60955
10116,60955
14379,60957
13367,60960
15427,60962
6002,60964
16847,60966
10943,60967
7703,60968
11466,60970
11536,60970
11492,60975
16450,60977
17949,60979
17929,60983
17955,60983
13617,60984
14539,60984
13144,60988
14541,60988
13365,60990
14527,60990
14607,60993
18203,60993
9216,60994
12476,60997
13578,60998
9142,60999
12653,61000
284,61002
9443,61002
285,61004
344,61006
345,61008
9451,61008
1068,61009
1069,61010
3144,61011
3156,61012
3157,61013
3145,61014
3160,61015
3158,61016
3159,61017
3138,61018
3137,61019
3139,61020
3140,61021
3142,61022
3141,61023
3146,61024
3143,61025
8060,61026
12435,61028
9219,61030
5796,61033
15903,61037
7478,61038
15779,61038
11135,61039
8310,61040
15847,61040
9135,61042
16431,61043
17948,61045
14734,61051
10908,61053
10986,61053
15239,61054
13280,61055
14403,61055
8347,61061
10174,61061
14767,61062
11085,61066
13594,61068
16400,61070
14587,61071
15102,61071
13368,61072
13234,61074
7338,61080
10863,61080
15866,61081
17546,61081
8109,61082
16861,61091
5864,61093
18059,61094
14155,61096
10940,61101
7591,61102
11597,61104
14938,61106
6052,61107
11995,61108
15454,61109
15411,61110
5865,61111
15860,61114
15889,61115
8726,61116
10916,61117
10993,61117
7838,61121
8471,61123
10889,61123
14647,61126
14812,61126
17206,61127
17221,61127
7459,61129
16041,61129
7479,61130
15666,61130
17168,61132
13356,61133
14520,61133
11594,61134
8720,61135
14528,61135
11960,61136
18382,61139
12273,61147
12665,61147
18777,61148
7448,61153
15988,61153
17830,61157
7461,61160
14724,61164
12268,61165
12729,61165
13684,61167
11012,61168
17973,61168
16442,61171
13263,61175
14395,61175
11497,61181
13284,61182
14458,61182
6502,61186
7922,61187
7923,61188
8749,61189
14526,61189
6301,61190
15936,61198
16475,61198
17416,61202
6711,61205
17492,61208
6306,61216
13360,61218
7585,61219
11162,61229
8010,61230
11967,61235
7357,61239
15829,61239
13326,61240
12616,61244
18683,61245
18063,61246
9134,61249
18722,61249
12162,61250
15787,61251
12821,61252
17446,61252
11453,61254
8835,61256
13686,61257
17457,61259
18049,61263
13546,61265
7718,61266
7699,61267
14141,61274
18385,61277
5713,61279
11109,61281
8002,61282
16457,61283
8450,61285
13304,61286
14167,61287
14143,61290
14566,61290
17011,61292
14163,61294
8738,61297
8785,61299
14146,61301
15706,61302
18070,61306
12328,61308
14593,61309
18204,61309
5879,61310
18372,61310
18097,61311
14736,61312
8692,61314
6662,61315
6335,61317
16879,61318
15306,61321
15457,61322
15170,61323
17425,61323
17285,61327
17991,61328
15360,61329
13669,61332
14652,61333
7589,61334
8731,61337
11183,61340
11347,61340
6032,61342
10779,61342
16882,61343
7676,61345
10125,61345
14753,61346
6309,61347
14595,61349
18205,61349
13731,61356
14554,61356
9046,61358
8260,61359
14454,61359
8254,61364
13176,61369
15614,6137
18665,61372
11180,61375
11344,61375
6765,61376
18731,61376
10326,61378
16433,61379
16159,61383
16198,61383
11074,61384
17410,61385
15178,61389
7541,61393
17458,61397
15667,61401
15670,61401
8778,61404
15701,61407
15786,61407
5999,61412
8751,61415
14530,61415
12456,61422
12549,61422
7597,61424
6043,61426
10781,61426
17912,61427
15914,61430
11964,61435
15675,61440
14656,61447
12849,61453
8012,61455
14939,61457
16905,61459
8916,61465
11174,61467
16883,61469
6299,61474
13246,61476
14420,61476
11442,61478
15861,61479
11957,61483
18055,61485
15721,61486
15728,61486
12292,61489
14839,61489
13142,61492
14547,61492
10329,61499
18674,61501
12473,61503
14769,61509
14609,61514
18206,61514
7935,61517
12803,61519
7545,61522
18398,61522
6948,61523
14610,61526
18207,61526
11973,61531
7450,61533
15662,61533
13556,61535
14543,61535
8730,61536
15168,61539
5880,61541
18374,61541
18682,61544
7707,61546
10877,61546
8830,61548
18732,61548
12815,61551
17844,61551
12806,61552
7666,61556
7339,61560
10864,61560
7711,61561
14651,61564
14816,61564
12283,61568
14474,61568
6791,61569
15050,61570
17456,61574
10915,61575
11000,61575
7580,61579
7590,61581
15373,61582
15056,61587
13607,61588
11128,61589
14533,61589
14681,61590
8355,61591
10180,61591
12844,61592
11919,61594
14604,61595
18208,61595
15720,61600
15727,61600
6135,61601
15912,61605
12908,61612
7229,61614
10849,61614
16464,61616
11487,61619
15307,61620
11125,61621
14381,61624
14739,61625
17837,61626
7658,61627
16182,61628
16203,61628
7862,61634
7430,61639
10096,61639
18046,61641
7049,61651
11464,61652
11545,61652
16421,61653
14763,61664
13350,61667
14515,61667
5826,61669
10765,61669
12293,61670
14840,61670
11912,61676
16675,61677
17251,61677
13265,61679
14397,61679
11110,61680
7358,61681
15830,61681
6571,61684
6093,61688
9190,61689
13181,61692
17821,61693
16168,61696
18703,61696
12507,61697
12835,61702
7927,61705
13605,61706
14664,61707
10353,61709
6565,61710
14451,61710
7832,61716
5875,61718
10773,61718
12704,61719
6496,61724
6760,61728
16903,61734
13743,61735
13175,61736
13311,61742
12707,61745
11925,61746
6144,61747
15305,61749
17489,61750
16823,61751
11129,61753
16590,61754
12191,61756
7497,61757
10100,61757
16443,61758
15704,61762
13354,61763
12199,61764
12258,61765
12529,61765
14722,61768
14640,61772
14692,61773
7727,61775
11341,61780
14150,61781
17134,61781
8107,61783
17997,61785
18004,61785
12437,61789
11439,61790
9212,61792
15577,61794
15588,61794
7492,61799
7987,61800
8029,61801
9187,61802
12833,61803
7226,61807
10848,61807
12411,61810
16381,61814
5712,61815
12460,61817
15169,61819
14581,61827
18209,61827
13513,61828
6085,61830
14452,61830
7687,61831
10869,61831
16859,61833
16434,61835
13283,61837
14406,61837
7933,61844
15717,61846
15725,61846
8338,61848
17273,61852
6077,61857
10792,61857
8243,61864
13303,61866
16915,61868
7543,61869
18399,61869
14882,61870
16391,61874
14671,61876
14927,61877
17277,61878
18493,61878
16867,61881
7693,61884
10875,61884
13616,61885
14444,61885
7419,61889
13592,61890
16186,61892
16206,61892
14165,61895
11175,61897
11223,61897
12808,61902
12906,61903
12453,61912
12546,61912
15585,61913
15596,61913
6766,61916
16062,61916
18594,61917
6577,61918
17487,61919
17850,61919
6146,61924
8782,61925
17884,61925
16452,61928
16425,61929
8921,61932
17911,61938
17919,61938
12955,61941
14801,61941
13742,61943
14680,61945
17467,61948
12801,61949
5794,61955
6942,61961
10069,61961
6963,61962
17825,61963
6964,61964
16294,61966
7397,61967
8488,61969
6067,61973
10791,61973
18051,61974
18137,61974
16854,61978
18589,61978
15904,61980
17486,61982
7432,61984
10097,61984
13180,61986
14612,61989
18210,61989
5735,61990
9930,61990
12737,61993
13266,61998
14398,61998
9049,61999
3307,62000
3306,62001
3305,62002
3308,62003
289,62004
290,62006
9444,62006
13285,62007
14460,62007
16131,62008
17482,62010
15326,62014
12284,62015
14476,62015
14886,62016
7665,62017
13305,62020
8446,62021
12857,62026
5859,62027
14176,62030
16423,62032
8917,62038
6119,62039
11460,62041
11546,62041
11170,62043
14615,62046
18211,62046
8783,62048
14540,62048
14190,62049
16898,62050
14631,62053
5732,62054
7290,62055
7577,62062
10112,62062
12430,62063
16990,62063
11332,62067
13730,62071
14551,62071
18093,62072
13532,62073
8466,62075
8740,62076
13700,62080
8455,62084
6140,62088
8804,62093
10199,62093
16865,62094
8779,62101
18685,62110
16458,62111
15906,62114
16677,62115
10911,62116
10987,62116
8825,62117
16147,62117
8470,62118
10888,62118
5871,62119
18368,62119
12828,62121
14937,62126
15422,62130
15859,62134
13740,62135
6102,62137
8480,62138
15366,62139
13279,62145
14402,62145
14912,62146
18501,62146
17727,62148
17731,62148
17170,62153
17184,62153
11462,62155
11540,62155
7926,62158
8331,62165
10169,62165
14162,62167
12300,62168
14841,62168
16140,62170
8247,62173
6143,62175
7809,62177
10886,62177
17012,62178
11446,62185
12267,62187
12668,62187
17827,62189
12839,62194
7425,62197
16414,62198
15353,62200
14648,62202
14813,62202
12472,62203
13249,62204
12270,62207
12667,62207
13327,62211
13693,62217
6521,62218
13231,62219
13551,62222
7451,62224
15665,62224
18009,62225
15419,62226
10923,62229
10997,62229
16676,62231
11014,62234
17976,62234
5823,62235
10762,62235
14578,62237
18212,62237
18383,62240
5792,62241
10944,62242
7446,62249
15664,62249
7704,62251
16884,62253
12239,62258
6325,62263
16187,62265
17448,62265
14881,62267
15377,62270
11996,62271
7837,62275
6064,62276
10788,62276
14619,62278
18213,62278
9206,62285
13595,62286
18528,62298
7481,62301
16439,62303
12275,62304
14478,62304
16409,62307
8742,62313
17841,62314
17183,62315
17197,62315
15716,62317
15724,62317
13313,62318
12252,62320
12535,62320
6298,62321
7669,62322
10118,62322
6494,62323
17834,62325
7238,62329
11926,62331
17216,62333
17231,62333
6344,62334
17395,62334
12465,62341
15703,62345
6580,62350
6584,62351
8832,62355
18733,62355
14649,62359
14814,62359
11158,62364
11342,62367
6321,62374
12800,62375
11459,62377
12832,62379
7734,62381
18716,62384
6296,62385
11482,62387
15698,62391
12255,62393
12539,62393
12469,62394
14829,62395
6062,62396
10786,62396
13133,62397
17471,62399
17676,62399
11184,62401
11228,62401
15124,62403
12297,62404
14845,62404
15719,62409
15726,62409
11185,62410
11229,62410
16426,62411
14616,62414
18214,62414
10350,62416
12211,62417
7592,62418
15913,62419
11079,62423
7320,62425
8776,62426
6065,62428
10789,62428
11008,62433
16893,62441
15447,62447
11586,62448
17421,62451
16888,62463
18533,62469
18536,62469
13248,62473
14386,62473
8374,62476
10185,62476
6463,62477
11974,62478
15379,62479
8799,62481
10194,62481
14833,62483
7584,62486
17178,62487
17192,62487
14668,62488
17417,62489
7236,62492
12459,62494
16444,62495
9141,62496
5863,62497
342,62503
14510,62503
292,62504
15671,62504
295,62506
17442,62506
355,62507
18749,62507
359,62508
18765,62508
895,62509
14512,62509
15584,62510
15595,62510
8112,62513
11760,62527
17433,62527
5739,62532
10234,62532
7235,62534
17419,62536
11968,62544
13534,62548
6055,62549
8968,62550
15578,62551
15589,62551
5731,62557
16347,62557
14715,62559
7724,62563
13549,62566
11754,62572
17885,62572
7435,62573
10098,62573
14622,62575
11080,62576
12195,62578
14712,62579
9220,62580
15424,62584
12333,62588
18475,62589
18476,62589
6084,62590
14449,62590
6327,62591
8788,62594
14919,62595
11752,62600
17886,62600
12240,62603
11758,62605
17432,62605
16170,62606
18704,62606
7730,62607
16303,62611
13527,62616
16862,62617
9204,62619
11343,62629
9199,62630
7567,62631
10105,62631
10243,62632
16185,62634
16204,62634
8453,62635
16591,62636
12836,62637
16059,62637
10932,62641
18065,62642
18363,62642
14377,62643
18473,62650
8469,62652
16354,62656
5878,62665
10363,62668
5833,62672
7489,62673
7664,62674
13330,62675
16419,62677
13325,62679
15933,62691
5730,62693
16346,62693
18060,62694
18356,62694
11907,62695
8456,62697
13344,62699
12454,62700
12547,62700
385,62701
386,62702
387,62703
388,62704
389,62705
390,62706
391,62707
406,62709
408,62710
9454,62710
410,62711
18770,62711
411,62712
14511,62712
412,62713
9455,62713
723,62714
7568,62718
17501,62718
16418,62722
5838,62723
10768,62723
8259,62728
13315,62733
7223,62735
10847,62735
14934,62736
12504,62737
12552,62737
14658,62746
14820,62746
6334,62755
6337,62756
6338,62757
6339,62758
13517,62760
5861,62761
12904,62763
16146,62763
13692,62764
14637,62770
14884,62771
17276,62775
18496,62775
17817,62776
17970,62776
8477,62777
16589,62779
14221,62784
12960,62785
17409,62788
16404,62789
8748,62795
10336,62796
15580,62803
15591,62803
16390,62806
8371,62807
11322,62808
6001,62809
13161,62817
17994,62820
18001,62820
13289,62823
14465,62823
10347,62831
12436,62833
16992,62833
11452,62834
14468,62834
12190,62838
17842,62840
18529,62841
11187,62843
11346,62843
10349,62844
7313,62846
10241,62846
13166,62847
13864,62847
11913,62849
18721,62852
8727,62853
11489,62854
12845,62856
13533,62857
12732,62867
14481,62867
13306,62872
17204,62878
17219,62878
12734,62879
14483,62879
17914,62886
17921,62886
5829,62890
12447,62893
7710,62895
18360,62895
17465,62896
13732,62899
14556,62899
7046,62901
14825,62904
17003,62904
8936,62906
11491,62908
10358,62914
17840,62917
11010,62918
14916,62920
7620,62926
14661,62933
13235,62938
17824,62939
8102,62945
12471,62946
13169,62950
13868,62950
16920,62952
11751,62954
17887,62954
14645,62955
14810,62955
17462,62960
5790,62961
13584,62962
12281,62965
14488,62965
15355,62968
13716,62971
14443,62971
17269,62976
5747,62980
11598,62981
15695,62982
15783,62982
7438,62983
13352,62987
14519,62987
13232,62989
14590,62993
15107,62993
15708,62998
11165,63001
297,63002
9345,63002
8006,63003
18050,63004
18136,63004
10922,63005
11003,63005
299,63006
13884,63006
7571,63007
10108,63007
300,63008
13885,63008
9196,63009
303,63010
9347,63010
15909,63011
304,63012
9348,63012
11600,63013
14716,63014
6792,63017
306,63018
9349,63018
10921,63022
11001,63022
18714,63023
15918,63025
308,63026
9350,63026
14182,63027
310,63030
9351,63030
12731,63031
14479,63031
372,63032
619,63033
373,63034
288,63035
8827,63038
16149,63038
1062,63039
13890,63039
1063,63040
13888,63040
1138,63041
1139,63042
1140,63043
11077,63046
18018,63047
18123,63047
10335,63048
7440,63051
8005,63054
12505,63060
12554,63060
18601,63061
6328,63062
16797,63063
5766,63065
8327,63066
10166,63066
12954,63073
14800,63073
15406,63074
11169,63075
17175,63077
17189,63077
13539,63078
11946,63079
7674,63080
10123,63080
11928,63082
11591,63083
6563,63086
8249,63087
11118,63088
17910,63090
17918,63090
11166,63099
12831,63105
16166,63107
16881,63110
15710,63115
18388,63116
16428,63120
12410,63122
18386,63124
14880,63126
13132,63128
15869,63129
15868,63133
17549,63133
11587,63134
5825,63142
10764,63142
8969,63143
8378,63144
10189,63144
6295,63148
11922,63154
6490,63155
14915,63156
18498,63156
8805,63158
10200,63158
14160,63159
17538,63163
17552,63163
15368,63165
11961,63167
14930,63168
13671,63173
16430,63174
13542,63179
14660,63180
14822,63180
7447,63181
15658,63181
7937,63183
17829,63185
8834,63187
13167,63188
13865,63188
6034,63192
11538,63192
17535,63197
17545,63197
12294,63198
14838,63198
13613,63203
16899,63205
6061,63207
10785,63207
6039,63208
14665,63211
8339,63214
6331,63216
11603,63217
12200,63223
16183,63225
16205,63225
6324,63229
8443,63232
7454,63234
15984,63234
8447,63237
6006,63245
12902,63246
12455,63247
12548,63247
6038,63248
13597,63249
8332,63250
10170,63250
15702,63259
8307,63260
15844,63260
13739,63261
7493,63262
18054,63264
17537,63268
17554,63268
8106,63269
17480,63271
18007,63276
13182,63278
16179,63282
17253,63282
7670,63284
10119,63284
8296,63285
7460,63287
11440,63288
